condition,container,discription,follow,lastest_chap,link,tag,teaser,title,view
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-28.html,"Yang Jagak, người bị sát hại bằng thuốc độc trong cuộc nội chiến của giới võ lâm. Trong lúc hắn nghĩ rằng mình đã chết, hắn nhận ra mình đang ở trong thân thể của một người khác. Hắn phát hiện ra rằng hắn đang ở trong Ma giáo, võ công hắn học là võ công Thiên Ma Thần Thuật , và chủ nhân của thân thể...",12039.0,75.0,https://truyenqqq.vn/truyen-tranh/bi-phan-boi-boi-dong-doi-va-so-huu-gacha-khong-gioi-han-lv-9999-11318,"Action, Drama, Fantasy, Shounen, Supernatural, Harem",https://i.truyenvua.com/ebook/190x247/bi-phan-boi-boi-dong-doi-va-so-huu-gacha-khong-gioi-han-lv-9999_1624181796.jpg?gt=hdfgdfg&mobile=2,Bị Phản Bội Bởi Đồng Đội Và Sở Hữu [Gacha Không Giới Hạn] Lv.9999,2276167.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-28.html,"Nakajima Atsushi bị đá đít ra khỏi cái cô nhi viện , không còn nơi nào để đi cũng như không có gì để ăn. Khi đang đứng ở một bờ sông, đang chết đói, anh đã cứu sống được một thằng cha cuồng tự tử. Là Dazai Osamu, và cộng sự của anh ta là Kunikida là thành viên của một tổ chức thám tử đặc biệt. Họ có...",5509.0,88.5,https://truyenqqq.vn/truyen-tranh/thien-ma-than-quyet-trung-sinh-11644,"Action, Manhwa, Xuyên Không, Chuyển Sinh, Truyện Màu",https://i.truyenvua.com/ebook/190x247/thien-ma-than-quyet-trung-sinh_1629863680.jpg?gt=hdfgdfg&mobile=2,Thiên Ma Thần Quyết: Trùng Sinh,1112777.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-28.html,"Blondina, một công chúa mang dòng máu thường dân, sống lặng lẽ trong một cung điện riêng biệt. Do có dòng máu lai, cô bị đối xử tệ bạc và bị mọi người khinh thường. Một ngày nọ, cô tình cờ gặp một con mèo đen bị thương và quyết định chữa trị cho nó. nhưng con mèo đáng yêu mà cô ấy tự cho rằng thật r...",5688.0,108.0,https://truyenqqq.vn/truyen-tranh/dac-nhiem-tham-tu-1235,"Supernatural, Mystery, Seinen",https://i.truyenvua.com/ebook/190x247/bungo-stray-dogs_1445436657.jpg?gt=hdfgdfg&mobile=2,Đặc Nhiệm Thám Tử,3126421.0
Tình trạng: Hoàn Thành,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-28.html,"Kang Woojin cựu nam sinh cấp 3 bỗng dưng phát hiện bản thân đã được trở về Trái Đất sau 20 năm lưu lạc tại hành tinh lạ. Tuy nhiên Trái Đất giờ đây đã khác xa với những gì cậu từng nhớ. Sau khi chạm trán quái vật, Kang Woojin mới nhận ra sức mạnh của bản thân đã trở về vạch xuất phát! Hành trình lấy...",3254.0,105.0,https://truyenqqq.vn/truyen-tranh/thuan-hoa-quai-thu-that-tot-11587,"Romance, Manhwa, Cổ Đại, Truyện Màu",https://i.truyenvua.com/ebook/190x247/toi-dang-nuoi-duong-mot-con-quai-thu_1629028608.jpg?gt=hdfgdfg&mobile=2,Thuần Hóa Quái Thú Thật Tốt,657787.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-28.html,"Nhân vật chính của truyện luôn được định trước. Dù nhân vật phụ có cố gắng bao nhiêu thì vẫn chỉ là nhân vật phụ mà thôi. Nhưng một ngày điều đó đã thay đổi.
[Leon, ngươi nghĩ mình đủ khả năng sao?]
Kiếm thánh đáng ra phải chọn người hùng trong lời tiên tri lại về tay hắn.
Gì cơ? Bạn bất tài, nghèo ...",8584.0,89.0,https://truyenqqq.vn/truyen-tranh/seoul-tu-linh-su-11827,"Action, Adventure, Supernatural, Manhwa, Webtoon",https://i.truyenvua.com/ebook/190x247/seoul-tu-linh-su_1634550676.jpg?gt=hdfgdfg&mobile=2,Seoul Tử Linh Sư,1826073.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-28.html,"Aizawa Haruki, 16 tuổi, học sinh năm 2 và thích sống tiết kiệm. Một ngày trong dịp hè, một cô gái tên là Aizawa Himari đột nhiên xuất hiện, gọi cậu là ""Anh hai"" và tự nhận là em gái của cậu ta. Ba của Haruki đã tái hôn với người vợ có cô con gái đi cùng. Tuy nhiên, cả ba lẫn mẹ đang ở nước ngoài, ch...",3085.0,63.0,https://truyenqqq.vn/truyen-tranh/che-ngu-kiem-12401,"Action, Manhwa, Truyện Màu",https://i.truyenvua.com/ebook/190x247/che-ngu-kiem_1654424955.jpg?gt=hdfgdfg&mobile=2,Chế Ngự Kiếm,578751.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-28.html,"Mặc dù đã lên đại học, Chono vẫn mắc kẹt trong những sự hối tiếc ở quá khứ của những năm trung học. Nhưng những ngày buồn tẻ ấy đột ngột kết thúc khi cậu tìm thấy một cuốn sách...
",1690.0,17.0,https://truyenqqq.vn/truyen-tranh/himari-no-mawari-7567,"Shounen, School Life, Slice Of Life",https://i.truyenvua.com/ebook/190x247/himari-no-mawari_1562332742.jpg?gt=hdfgdfg&mobile=2,Himari No Mawari,138969.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-28.html,"Vài năm về trước, những con quái vật từ các chiều không gian khác nhau đã đến thế giới của chúng ta, và con người có những khả năng như cấp độ và kỹ năng để chiến đấu với chúng đã xuất hiện. Ikoma, người đã có được lớp ""đạo chích"" mà không biết rằng mình sẽ sớm đạt đến giới hạn của mình, đã vươn lên...",1694.0,21.0,https://truyenqqq.vn/truyen-tranh/yumeochi-mo-ve-nhung-ngay-ta-yeu-nhau-14030,"Comedy, Shounen, Romance, Harem",https://i.truyenvua.com/ebook/190x247/yumeochi-mo-ve-nhung-ngay-ta-yeu-nhau_1681124270.jpg?gt=hdfgdfg&mobile=2,Yumeochi - Mơ Về Những Ngày Ta Yêu Nhau,190342.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-31.html,"Một ngày nọ, Raizou Takakura, một người làm công ăn lương bình thường lên cơn đau tim và chết. Tuy nhiên anh ta được ban tặng cuộc sống thứ hai ở thế giới khác. Trong khi các bộ isekai ăn liền khác được chuyển sinh với sức mạnh vô song thì nhân vật chính không được may mắn như vậy anh ta được chuyển...",10438.0,316.0,https://truyenqqq.vn/truyen-tranh/ma-thu-kiem-thanh-di-gioi-tung-hoanh-1539,"Adventure, Manhua",https://i.truyenvua.com/ebook/190x247/ma-thu-kiem-thanh-di-gioi-tung-hoanh_1598003100.jpg?gt=hdfgdfg&mobile=2,Ma Thú Kiếm Thánh Dị Giới Tung Hoành,4138642.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-31.html,"Trải nghiệm những câu chuyện kinh hoàng, với mỗi câu chuyện dựa trên những ý tưởng văn hóa dân gian sâu sắc, Mỗi câu chuyện mới không chỉ đảm bảo gây sợ hãi mà còn phơi bày những mặt tối của loài người, Một loạt câu chuyện kinh dị chứa đầy những kết cục bất ngờ khiến bạn ớn lạnh thấu xươngMỗi chap s...",1256.0,12.0,https://truyenqqq.vn/truyen-tranh/what-do-you-wish-for-with-those-murky-eyes-12700,"Action, Drama, Fantasy, Shounen, Mature",https://i.truyenvua.com/ebook/190x247/what-do-you-wish-for-with-those-murky-eyes_1659785228.jpg?gt=hdfgdfg&mobile=2,What Do You Wish For With Those Murky Eyes,120450.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-31.html,"""Đường hầm đá đôi"" một trong những địa điểm cực kỳ nguy hiểm và vô cùng nổi tiếng của vùng Tokai
- Một nhóm sinh viên đã đến đó để quay một Video chứng minh những điều kỳ bí và quái dị xảy ra ở đó ... Và rồi không biết từ đâu một đám côn trùng khổng lồ xuất hiện và tấn công cả nhóm.
- Liệu nhóm sin...",84.0,12.0,https://truyenqqq.vn/truyen-tranh/truyen-kinh-di-doi-thuc-14258,"Manhua, Psychological, Horror, Truyện Màu",https://i.truyenvua.com/ebook/190x247/truyen-kinh-di-doi-thuc_1685979896.jpg?gt=hdfgdfg&mobile=2,Truyện Kinh Dị Đời Thực,16999.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-31.html,"Trên mảnh đất chết này, văn minh nhân loại chỉ có thể kéo dài hơi tàn.
Từng tòa nhà được gọi là hàng rào dần mọc lên, luật pháp và trật tự sụp đổ.
Có người nói, khi thảm họa phủ xuống trái đất, ý chí của con người là vũ khí đệ nhất để vượt qua nguy hiểm.
Có người nói, đừng để bi ai của thời đại trở ...",1142.0,44.0,https://truyenqqq.vn/truyen-tranh/day-nui-con-trung-13328,"Action, Adventure, Fantasy, Sci-Fi, Horror, Ecchi",https://i.truyenvua.com/ebook/190x247/day-nui-con-trung_1669029469.jpg?gt=hdfgdfg&mobile=2,Dãy Núi Côn Trùng,432021.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-31.html,"Núi Võ Đang – thánh địa Đạo giáo được chia thành nội ngoại, kế thừa điển tịch chí cao: Thiên địa đại đạo thư. Ở hiện đại đạo sĩ Tạ La được tu luyện thiên thư từ bé, là người xuất sắc nhất trong số các đạo sĩ trẻ thuộc ngũ tông đạo giáo bao gồm Võ Đang, Toàn Chân, Mao Sơn, Long Hổ Sơn, Thục Sơn… Do đ...",6215.0,203.0,https://truyenqqq.vn/truyen-tranh/de-nhat-danh-sach-11773,"Action, Manhua, Truyện Màu",https://i.truyenvua.com/ebook/190x247/de-nhat-danh-sach_1633079616.jpg?gt=hdfgdfg&mobile=2,Đệ Nhất Danh Sách,1722765.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-31.html,"Một cô gái bất ngờ đến tìm song tu! Thiếu niên đi trên con đường tu chân bằng cách ăn uống, càng ăn ngon càng mạnh?
",5703.0,87.0,https://truyenqqq.vn/truyen-tranh/dai-su-phu-ha-son-11831,"Action, Fantasy, Supernatural, Manhua, Webtoon, Truyện Màu",https://i.truyenvua.com/ebook/190x247/dai-su-phu-ha-son_1634727226.jpg?gt=hdfgdfg&mobile=2,Đại Sư Phụ Hạ Sơn,1094467.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-31.html,"Cô, truyền nhân quỷ y, lại trùng sinh vào cơ thể một người đáng thương. Nói cô ngốc? Dùng thuật luyện đan hù chết ngươi! Cười cô thảm? Tùy tiện dùng y thuật cũng có thể khiến em gái xấu xa của mẹ kế thảm hơn! Trọng sinh một đời, Lâm Tố Nhi chỉ muốn thoải mái đánh tra nam ngược tra nữ, không ngờ lại ...",1470.0,18.0,https://truyenqqq.vn/truyen-tranh/thuc-linh-vuong-10682,"Action, Adventure, Comedy, Fantasy, Manhua, Truyện Màu",https://i.truyenvua.com/ebook/190x247/thuc-linh-vuong_1609804960.jpg?gt=hdfgdfg&mobile=2,Thực Linh Vương,117739.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-31.html,"Ngọc Ngôn Tôn Thượng được xưng là tu tiên giới đệ nhất nhân, đợi 1 vạn 6000 năm cuối cùng cũng nhận được một đồ đệ, tỉ mỉ dạy bảo, che chở, sau đó . . . nàng quải ( ~ chết, nhưng quải dùng nhiều trong game hơn ). Vì thế hắn lại thu một đồ đệ tỉ mỉ dạy bảo, che chở, sau đó . . . nàng lại quải. Vì thế...",8038.0,279.5,https://truyenqqq.vn/truyen-tranh/trung-sinh-khong-gian-co-vo-hao-mon-nong-bong-khong-de-choc-8695,"Drama, Supernatural, Manhua, Ngôn Tình, Xuyên Không, Chuyển Sinh, Truyện Màu",https://i.truyenvua.com/ebook/190x247/trung-sinh-khong-gian-co-vo-hao-mon-nong-bong-khong-de-choc_1576976058.jpg?gt=hdfgdfg&mobile=2,Trùng Sinh Không Gian: Cô Vợ Hào Môn Nóng Bỏng Không Dễ Chọc,1899746.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-31.html,"Nước Mỹ những năm 1920, Chicago. Năm tháng hoàng kim của mafia trong thời kỳ Cấm rượu . Và một người đàn ông Joseon tên là Jason, cậu ta đã lạc vào thế giới mafia.Anh ta sẽ sống sót trong thế giới ngầm, hay là bỏ mạng ? Chỉ có nấm đấm là vũ khí, Jason sẽ chiến đấu để sinh tồn trong bộ truyện hành độ...",8774.0,315.0,https://truyenqqq.vn/truyen-tranh/do-de-nha-ta-lai-quai-roi-7250,"Comedy, Manhua, Romance, Shoujo, Ngôn Tình, Truyện Màu",https://i.truyenvua.com/ebook/190x247/do-de-nha-ta-lai-quai-roi_1559173430.jpg?gt=hdfgdfg&mobile=2,Đồ Đệ Nhà Ta Lại Quải Rồi,2802162.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-31.html,“Thật dày thật dàyCho bạn ngôi nhà cũCho tôi ngôi nhà mới”Những đứa trẻ trốn khỏi trại trẻ mồ côi đang bối rối tìm một nơi để ở phát hiện ra một ngôi nhà trống ở trong núi. Những đứa trẻ quyết định coi đây là nơi trú ẩn nhưng lại bị giam giữ trong đó. Những đứa trẻ có thể ra khỏi ngôi nhà an toàn kh...,162.0,17.0,https://truyenqqq.vn/truyen-tranh/soldato-14183,"Action, Drama, Martial Arts, Manhwa, Truyện Màu",https://i.truyenvua.com/ebook/190x247/soldato_1684910620.jpg?gt=hdfgdfg&mobile=2,Soldato,13739.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-31.html,"Thông qua một ứng dụng tình cờ được em gái khai sáng cho, chẳng mấy chốc Cha Eun Ho đã trở thành một Global Influencer. Thế nhưng người nổi tiếng được nhiều người biết đến lại là Ganzi-Monster chứ không phải cậu mọt sách Cha Eun Ho. Làm thế nào để cậu có thể chiếm được trái tim của cô ấy đây...
",64.0,11.0,https://truyenqqq.vn/truyen-tranh/ngoi-nha-hoan-doi-14239,"Horror, Manhwa, Truyện Màu",https://i.truyenvua.com/ebook/190x247/ngoi-nha-hoan-doi_1685977802.jpg?gt=hdfgdfg&mobile=2,Ngôi Nhà Hoán Đổi,12053.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-31.html,"Kiều An Lạc bị nhóm nhạc sở hữu dị năng nữ KAK ngược đãi tới chết. Tình cờ thay, cô được tiến hành cải tạo thực vật, thay da đổi thịt, trở thành người sở hữu dị năng có thể điều khiển dây leo. Đối mặt với thảm cảnh tan cửa nát nhà, cô lập lời thề nhất định phải báo thù nhóm nhạc dị năng kia!
",602.0,56.0,https://truyenqqq.vn/truyen-tranh/quai-vat-ganzi-12033,"School Life, Martial Arts, Slice Of Life, Manhwa, Truyện Màu",https://i.truyenvua.com/ebook/190x247/quai-vat-ganzi_1639986116.jpg?gt=hdfgdfg&mobile=2,Quái Vật Ganzi,101146.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-31.html,"Nam chính là Bắc Thiên môn duy nhất hậu nhân, trăm năm trước, vì chống lại mật đêm, Bắc Thiên môn thành lập, nhưng theo Bắc Thiên môn thế lực càng ngày càng mạnh, đã dẫn phát người trong võ lâm kiêng kị, một trận âm mưu, uy chấn võ lâm Bắc Thiên môn hủy diệt, môn chủ trần quan hạo tự sát, chỉ để lại...",4636.0,130.0,https://truyenqqq.vn/truyen-tranh/hay-de-toi-duoc-hieu-em-11222,"Romance, Manhwa, Truyện Màu",https://i.truyenvua.com/ebook/190x247/hay-de-toi-duoc-hieu-em_1622007468.jpg?gt=hdfgdfg&mobile=2,Hãy Để Tôi Được Hiểu Em,988647.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-31.html,"Mikoto -sống và lớn lên ở vùng nông thôn với Lotus – người đứng đầu hội sinh viên, luôn dành hai giờ sau giờ học để làm việc gì đó. Một ngày, thói quen hàng ngày đột nhiên kết thúc. Trên sân trường của trường trung học Uchoten, tình yêu và tuổi trẻ của những cô gái ở độ tuổi biết rung động này bắt đ...",2230.0,200.0,https://truyenqqq.vn/truyen-tranh/dang-nu-10633,"Drama, Manhua, Romance, Shoujo, Ngôn Tình, Truyện Màu",https://i.truyenvua.com/ebook/190x247/dang-nu_1608680168.jpg?gt=hdfgdfg&mobile=2,Đằng Nữ,659888.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-31.html,"Jirou, một học sinh năm ba ở trường trung học, bị buộc phải sống với một cô bạn tên Akari theo một khóa học gọi là ""Cặp đôi thực hành"". Để được ghép đôi với người mình thích, họ sẽ hành động như một cặp vợ chồng ...!?
",12635.0,161.0,https://truyenqqq.vn/truyen-tranh/bac-kiem-giang-ho-10004,"Action, Manhua, Truyện Màu",https://i.truyenvua.com/ebook/190x247/bac-kiem-giang-ho_1593927599.jpg?gt=hdfgdfg&mobile=2,Bắc Kiếm Giang Hồ,4360645.0
Tình trạng: Hoàn Thành,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-31.html,"Thẩm Trường Thanh xuyên không đến Đại Đường, cho rằng mình sống trong một thế giới lịch sử bình thường, lại không biết, nữ phó làm tạp vụ trong viện hắn là Long tộc công chúa, thu dưỡng chó hoang là Thanh Khâu Hồ Tiên, tiện tay đốt gạch là pháp bảo cực phẩm, mà những khách hàng suốt ngày quấn lấy bó...",250.0,19.0,https://truyenqqq.vn/truyen-tranh/come-rain-or-shine-8953,"Comedy, School Life, Slice Of Life, Yuri",https://i.truyenvua.com/ebook/190x247/come-rain-or-shine_1581212031.jpg?gt=hdfgdfg&mobile=2,Come Rain Or Shine,39439.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-31.html,"Một nữ sinh trung học 16 tuổi bị ma vương triệu hồi sang thế giới khác và phải sinh con cho ma vương và từ đó cuộc sống hạnh phúc của 2 người họ bắt đầu...
",11688.0,62.0,https://truyenqqq.vn/truyen-tranh/fuufu-ijou-koibito-miman-6690,"Comedy, Drama, Romance, School Life, Seinen, Slice Of Life, Ecchi",https://i.truyenvua.com/ebook/190x247/fuufu-ijou-koibito-miman_1550842620.jpg?gt=hdfgdfg&mobile=2,"Fuufu Ijou, Koibito Miman",2692585.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-31.html,"Hatano Takaki là một cậu học sinh năm ba cao trung luôn muốn biết thế nào là cảm giác của một người trưởng thành thật sự. Một ngày nọ trong một quán cà phê, cậu gặp một cô gái mang nét buồn bí ẩn. Nhờ cuộc gặp mặt ấy, nhờ những tách cà phê mà cậu biết được hương vị đắng cay ngọt ngào của sự trưởng t...",7782.0,332.0,https://truyenqqq.vn/truyen-tranh/sieu-cap-than-y-tai-do-thi-7881,"Action, Manhua, Truyện Màu",https://i.truyenvua.com/ebook/190x247/sieu-cap-than-y-tai-do-thi_1565501078.jpg?gt=hdfgdfg&mobile=2,Siêu Cấp Thần Y Tại Đô Thị,2894661.0
